sku,name,url,price,img_url,description,allegens,weight,cals,fat_level,sat_level,sugar_level,salt_level,rating,Energy,Fat,Saturates,Mono_unsaturates,Polyunsaturates,Carbohydrate,Sugars,Starch,Fibre,Protein,Salt
8119462,Sainsbury's On the Go Pineapple 160g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-on-the-go-pineapple-160g,£1.35,https://assets.sainsburys-groceries.co.uk/gol/8119462/1/640x640.jpg,Pineapple chunks,{'\xa0'},162.22222222222223,73kcal,NutritionLevel.LOW,NutritionLevel.LOW,NutritionLevel.MEDIUM,NutritionLevel.LOW,4.4,73.0,0.5,0.1,,,15.6,15.6,,2.6,0.6,0.01
3654316,Kinder Bueno Milk Chocolate & Hazelnuts Single Bar 2x21.5g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/kinder-bueno-43g,£1.00,https://assets.sainsburys-groceries.co.uk/gol/3654316/1/640x640.jpg,Milk Chocolate Covered Wafer with Smooth Milky and Hazelnut Filling,set(),,122kcal,,,,,4.9,,,,,,,,,,,
2517049,Twix Caramel & Milk Chocolate Fingers Biscuit Snack Bar 50g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/twix-twin-58g,95p,https://assets.sainsburys-groceries.co.uk/gol/2517049/1/640x640.jpg,Milk chocolate (35%) covered caramel (32%) and biscuit (26%).,set(),,,,,,,4.7,,,,,,,,,,,
7809055,Sainsbury's Food To Go Roasted Cashews 23g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-food-to-go-roasted-cashews-23g,80p,https://assets.sainsburys-groceries.co.uk/gol/7809055/1/640x640.jpg,Roasted cashews,"{'Cashew Nuts', 'INGREDIENTS: Roasted\xa0', 'bold'}",,140kcal,NutritionLevel.HIGH,NutritionLevel.HIGH,NutritionLevel.MEDIUM,NutritionLevel.LOW,4.8,140.0,11.3,1.9,7.0,1.9,4.3,1.5,2.8,1.2,4.7,0.01
2566382,Cadbury Flake Chocolate Bar 32g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/cadbury-flake-32g,£1.05,https://assets.sainsburys-groceries.co.uk/gol/2566382/1/640x640.jpg,"The Crumbliest, Flakiest Milk Chocolate",set(),,168kcal,,,,,4.8,,,,,,,,,,,
8033439,Trek Millionaire Shortbread Power Protein Bar 55g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/trek-power-millionaire-shortbread-protein-bar-55g,£1.95,https://assets.sainsburys-groceries.co.uk/gol/8033439/1/640x640.jpg,"Millionaire Shortbread Inspired High Protein Bar, Covered in A Natural Chocolate Alternative",set(),,,,,,,5.0,,,,,,,,,,,
7552056,Aero Peppermint Chocolate Bar 36g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/aero-peppermint-bubbly-bar-40g,95p,https://assets.sainsburys-groceries.co.uk/gol/7552056/1/640x640.jpg,Smooth milk chocolate filled with peppermint flavoured bubbles.,set(),36.059479553903344,194kcal,,,,,4.8,,,,,,,,,,,
7774944,Skips Prawn Cocktail Grab Bag Crisps 35g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/skips-prawn-cocktail-40g,£1.10,https://assets.sainsburys-groceries.co.uk/gol/7774944/1/640x640.jpg,Prawn Cocktail Flavour Tapioca Snack,set(),,191kcal,NutritionLevel.HIGH,NutritionLevel.MEDIUM,NutritionLevel.MEDIUM,NutritionLevel.HIGH,4.8,,,,,,,,,,,
8001432,Walkers Prawn Cocktail Crisps 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/walkers-prawn-cocktail-crisps-45g,£1.10,https://assets.sainsburys-groceries.co.uk/gol/8001432/1/640x640.jpg,Prawn Cocktail Flavour Potato Crisps (with sugar and sweetener),set(),,230kcal,NutritionLevel.HIGH,NutritionLevel.MEDIUM,NutritionLevel.LOW,NutritionLevel.MEDIUM,4.2,,,,,,,,,,,
2566375,Cadbury Dairy Milk Caramel Chocolate Bar Single 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/cadbury-caramel-bar--single-45g,£1.05,https://assets.sainsburys-groceries.co.uk/gol/2566375/1/640x640.jpg,Milk Chocolate With Caramel Centre (40 %).,set(),,217kcal,,,,,5.0,,,,,,,,,,,
8046912,"Batchelors Big Pasta 'n' Sauce, Cheese & Broccoli 85g",https://www.sainsburys.co.uk/shop/gb/groceries/product/details/batchelors-big-pasta-sauce-cheese-broccoli-85g,£1.20,https://assets.sainsburys-groceries.co.uk/gol/8046912/1/640x640.jpg,Dried pasta spirals in a mild cheese sauce mix with broccoli pieces and onion.,set(),,324kcal,NutritionLevel.LOW,NutritionLevel.LOW,NutritionLevel.LOW,NutritionLevel.HIGH,4.2,,,,,,,,,,,
