sku,name,url,price,img_url,description,allegens,weight,cals,fat_level,sat_level,sugar_level,salt_level,rating,Energy,Fat,Saturates,Mono_unsaturates,Polyunsaturates,Carbohydrate,Sugars,Starch,Fibre,Protein,Salt
8093710,Naked Blue Machine Super Smoothie 300ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/naked-blue-machine-blueberry-smoothie-300ml,2.60,https://assets.sainsburys-groceries.co.uk/gol/8093710/1/640x640.jpg,"Apple, Blueberry & Goji Berry Fruit Juice Drink Partially from Concentrate with Added Vitamins",,,,,,,,4.3,,,,,,,,,,,
8040121,Trip CBD Infused Elderflower Mint 250ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/trip-cbd-infused-elderflower-mint-250ml,2.00,https://assets.sainsburys-groceries.co.uk/gol/8040121/1/640x640.jpg,"Lightly sparkling, CBD-infused Elderflower Mint drink powered by natural botanicals with no added sugar",,,,,,,,4.3,,,,,,,,,,,
7963289,Red Bull Energy Drink Coconut Edition 250ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/red-bull-coconut-berry-edition-250ml,1.75,https://assets.sainsburys-groceries.co.uk/gol/7963289/1/640x640.jpg,Energy Drink with the taste of Coconut and Berry,,,,,,,,4.3,,,,,,,,,,,
7815869,Vit Hit Detox Mandarin Green Tea + Vitamins 500ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/vit-hit-detox-mandarin-green-tea-vitamins-500ml,1.70,https://assets.sainsburys-groceries.co.uk/gol/7815869/1/640x640.jpg,"Still Drink with Mandarin and Orange Juice from Concentrate, Green Tea, Vitamins and Sweetener.",,,,,,,,4.3,,,,,,,,,,,
7513494,San Pellegrino Lemon 330ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/san-pellegrino-lemon-330ml,1.30,https://assets.sainsburys-groceries.co.uk/gol/7513494/1/640x640.jpg,"Sparkling lemon beverage with 16% lemon juice from concentrate, with sugar and sweetener.",,331.8181818,73,LOW,LOW,HIGH,LOW,4.4,,,,,,,,,,,
2765136,Irn-Bru Soft Drink 500ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/irn-bru-500ml-2765136-p,1.90,https://assets.sainsburys-groceries.co.uk/gol/2765136/1/640x640.jpg,Sparkling Flavoured Soft Drink with Sweeteners,,247.3684211,47,LOW,LOW,MEDIUM,LOW,4.4,,,,,,,,,,,
8208975,Pepsi 500ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/pepsi-500ml-8208975-p-44,1.90,https://assets.sainsburys-groceries.co.uk/gol/8208975/1/640x640.jpg,Carbonated Cola Flavoured Soft Drink with Sugar and Sweeteners,,255.5555556,46,LOW,LOW,MEDIUM,LOW,4.4,,,,,,,,,,,
4020745,Ribena Blackcurrant Juice Drink No Added Sugar 500ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/ribena-blackcurrant-light-500ml,1.55,https://assets.sainsburys-groceries.co.uk/gol/4020745/1/640x640.jpg,No Added Sugar Blackcurrant Juice Drink with sweeteners,,220,11,,,,,4.4,,,,,,,,,,,
7895943,Müller Frijj Fudge Brownie Flavour Milkshake 330ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/frijj-chocolate-fudge-flavoured-milk-400ml,1.50,https://assets.sainsburys-groceries.co.uk/gol/7895943/1/640x640.jpg,Ultra Heat Treated (UHT) long life fudge brownie flavour milkshake.,,,,,,,,4.4,,,,,,,,,,,
7736727,Up & Go Breakfast Drink Chocolate 300ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/up---go-nutritious-breakfast-drink-chocolate-250ml,1.25,https://assets.sainsburys-groceries.co.uk/gol/7736727/1/640x640.jpg,"The nutritious chocolate flavour breakfast drink that's high in protein, high in fibre, low in fat and made with milk and gluten-free oats. Fortified with vitamins & minerals (UHT).",,,,,,,,4.4,,,,,,,,,,,
